ID,year,category,film,nominee,won
9880,2018,Animated Short Film,Revolting Rhymes,Jakob Schuh and Jan Lachauer,0
9881,2018,Art Direction,The Shape of Water,Production Design: Paul Denham Austerberry; Set Decoration: Shane Vieau and Jeffrey A. Melvin,1
9882,2018,Art Direction,Beauty and the Beast,Production Design: Sarah Greenwood; Set Decoration: Katie Spencer,0
9883,2018,Art Direction,Blade Runner 2049,Production Design: Dennis Gassner; Set Decoration: Alessandra Querzola,0
9884,2018,Art Direction,Darkest Hour,Production Design: Sarah Greenwood; Set Decoration: Katie Spencer,0
9885,2018,Art Direction,Dunkirk,Production Design: Nathan Crowley; Set Decoration: Gary Fettis,0
9886,2018,Best Picture,The Shape of Water,"Guillermo del Toro and J. Miles Dale, Producers",1
9887,2018,Best Picture,Call Me by Your Name,"Peter Spears, Luca Guadagnino, Emilie Georges and Marco Morabito, Producers",0
9888,2018,Best Picture,Darkest Hour,"Tim Bevan, Eric Fellner, Lisa Bruce, Anthony McCarten and Douglas Urbanski, Producers",0
9889,2018,Best Picture,Dunkirk,"Emma Thomas and Christopher Nolan, Producers",0
9890,2018,Best Picture,Get Out,"Sean McKittrick, Jason Blum, Edward H. Hamm Jr. and Jordan Peele, Producers",0
9891,2018,Best Picture,Lady Bird,"Scott Rudin, Eli Bush and Evelyn O'Neill, Producers",0
9892,2018,Best Picture,Phantom Thread,"JoAnne Sellar, Paul Thomas Anderson, Megan Ellison and Daniel Lupi, Producers",0
9893,2018,Best Picture,The Post,"Amy Pascal, Steven Spielberg and Kristie Macosko Krieger, Producers",0
9894,2018,Best Picture,"Three Billboards outside Ebbing, Missouri","Graham Broadbent, Pete Czernin and Martin McDonagh, Producers",0
9895,2018,Cinematography,Blade Runner 2049,Roger A. Deakins,1
9896,2018,Cinematography,Darkest Hour,Bruno Delbonnel,0
9897,2018,Cinematography,Dunkirk,Hoyte van Hoytema,0
9898,2018,Cinematography,Mudbound,Rachel Morrison,0
9899,2018,Cinematography,The Shape of Water,Dan Laustsen,0
9900,2018,Costume Design,Phantom Thread,Mark Bridges,1
9901,2018,Costume Design,Beauty and the Beast,Jacqueline Durran,0
9902,2018,Costume Design,Darkest Hour,Jacqueline Durran,0
9903,2018,Costume Design,The Shape of Water,Luis Sequeira,0
9904,2018,Costume Design,Victoria & Abdul,Consolata Boyle,0
9905,2018,Directing,The Shape of Water,Guillermo del Toro,1
9906,2018,Directing,Dunkirk,Christopher Nolan,0
9907,2018,Directing,Get Out,Jordan Peele,0
9908,2018,Directing,Lady Bird,Greta Gerwig,0
9909,2018,Directing,Phantom Thread,Paul Thomas Anderson,0
9910,2018,Documentary Feature Film,Icarus,Bryan Fogel and Dan Cogan,1
9911,2018,Documentary Feature Film,Abacus: Small Enough to Jail,"Steve James, Mark Mitten and Julie Goldman",0
9912,2018,Documentary Feature Film,Faces Places,"Agnès Varda, JR and Rosalie Varda",0
9913,2018,Documentary Feature Film,Last Men in Aleppo,"Feras Fayyad, Kareem Abeed and Søren Steen Jespersen",0
9914,2018,Documentary Feature Film,Strong Island,Yance Ford and Joslyn Barnes,0
9915,2018,Documentary Short Film,Heaven Is a Traffic Jam on the 405,Frank Stiefel,1
9916,2018,Documentary Short Film,Edith+Eddie,Laura Checkoway and Thomas Lee Wright,0
9917,2018,Documentary Short Film,Heroin(e),Elaine McMillion Sheldon and Kerrin Sheldon,0
9918,2018,Documentary Short Film,Knife Skills,Thomas Lennon,0
9919,2018,Documentary Short Film,Traffic Stop,Kate Davis and David Heilbroner,0
9920,2018,Film Editing,Dunkirk,Lee Smith,1
9921,2018,Film Editing,Baby Driver,Paul Machliss and Jonathan Amos,0
9922,2018,Film Editing,"I, Tonya",Tatiana S. Riegel,0
9923,2018,Film Editing,The Shape of Water,Sidney Wolinsky,0
9924,2018,Film Editing,"Three Billboards outside Ebbing, Missouri",Jon Gregory,0
9925,2018,International Feature Film,A Fantastic Woman,Chile,1
9926,2018,International Feature Film,Loveless,Russia,0
9927,2018,International Feature Film,On Body and Soul,Hungary,0
9928,2018,International Feature Film,The Insult,Lebanon,0
9929,2018,International Feature Film,The Square,Sweden,0
9930,2018,Live Action Short Film,The Silent Child,Chris Overton and Rachel Shenton,1
9931,2018,Live Action Short Film,DeKalb Elementary,Reed Van Dyk,0
9932,2018,Live Action Short Film,My Nephew Emmett,"Kevin Wilson, Jr.",0
9933,2018,Live Action Short Film,The Eleven O'Clock,Derin Seale and Josh Lawson,0
9934,2018,Live Action Short Film,Watu Wote/All of Us,Katja Benrath and Tobias Rosen,0
9935,2018,Makeup and Hairstyling,Darkest Hour,"Kazuhiro Tsuji, David Malinowski and Lucy Sibbick",1
9936,2018,Makeup and Hairstyling,Victoria & Abdul,Daniel Phillips and Lou Sheppard,0
9937,2018,Makeup and Hairstyling,Wonder,Arjen Tuiten,0
9938,2018,Music (Original Score),The Shape of Water,Alexandre Desplat,1
9939,2018,Music (Original Score),Dunkirk,Hans Zimmer,0
9940,2018,Music (Original Score),Phantom Thread,Jonny Greenwood,0
9941,2018,Music (Original Score),Star Wars: The Last Jedi,John Williams,0
9942,2018,Music (Original Score),"Three Billboards outside Ebbing, Missouri",Carter Burwell,0
9943,2018,Music (Original Song),Coco,Remember Me; Music and Lyric by Kristen Anderson-Lopez and Robert Lopez,1
9944,2018,Music (Original Song),Mudbound,"Mighty River; Music and Lyric by Mary J. Blige, Raphael Saadiq and Taura Stinson",0
9945,2018,Music (Original Song),Call Me by Your Name,Mystery of Love; Music and Lyric by Sufjan Stevens,0
9946,2018,Music (Original Song),Marshall,Stand Up For Something; Music by Diane Warren; Lyric by Lonnie R. Lynn and Diane Warren,0
9947,2018,Music (Original Song),The Greatest Showman,This Is Me; Music and Lyric by Benj Pasek and Justin Paul,0
9948,2018,Sound,Dunkirk,Richard King and Alex Gibson,1
9949,2018,Sound,Dunkirk,"Gregg Landaker, Gary A. Rizzo and Mark Weingarten",1
9950,2018,Sound,Baby Driver,Julian Slater,0
9951,2018,Sound,Baby Driver,"Julian Slater, Tim Cavagin and Mary H. Ellis",0
9952,2018,Sound,Blade Runner 2049,Mark Mangini and Theo Green,0
9953,2018,Sound,Blade Runner 2049,"Ron Bartlett, Doug Hemphill and Mac Ruth",0
9954,2018,Sound,Star Wars: The Last Jedi,Matthew Wood and Ren Klyce,0
9955,2018,Sound,Star Wars: The Last Jedi,"David Parker, Michael Semanick, Ren Klyce and Stuart Wilson",0
9956,2018,Sound,The Shape of Water,Nathan Robitaille and Nelson Ferreira,0
9957,2018,Sound,The Shape of Water,"Christian Cooke, Brad Zoern and Glen Gauthier",0
9958,2018,Visual Effects,Blade Runner 2049,"John Nelson, Gerd Nefzer, Paul Lambert and Richard R. Hoover",1
9959,2018,Visual Effects,Guardians of the Galaxy Vol. 2,"Christopher Townsend, Guy Williams, Jonathan Fawkner and Dan Sudick",0
9960,2018,Visual Effects,Kong: Skull Island,"Stephen Rosenbaum, Jeff White, Scott Benza and Mike Meinardus",0
9961,2018,Visual Effects,Star Wars: The Last Jedi,"Ben Morris, Mike Mulholland, Neal Scanlan and Chris Corbould",0
9962,2018,Visual Effects,War for the Planet of the Apes,"Joe Letteri, Daniel Barrett, Dan Lemmon and Joel Whist",0
9963,2018,Writing (Adapted Screenplay),Call Me by Your Name,Screenplay by James Ivory,1
9964,2018,Writing (Adapted Screenplay),Logan,Screenplay by Scott Frank & James Mangold and Michael Green; Story by James Mangold,0
9965,2018,Writing (Adapted Screenplay),Molly's Game,Written for the screen by Aaron Sorkin,0
9966,2018,Writing (Adapted Screenplay),Mudbound,Screenplay by Virgil Williams and Dee Rees,0
9967,2018,Writing (Adapted Screenplay),The Disaster Artist,Screenplay by Scott Neustadter & Michael H. Weber,0
9968,2018,Writing (Original Screenplay),Get Out,Written by Jordan Peele,1
9969,2018,Writing (Original Screenplay),Lady Bird,Written by Greta Gerwig,0
9970,2018,Writing (Original Screenplay),The Big Sick,Written by Emily V. Gordon & Kumail Nanjiani,0
9971,2018,Writing (Original Screenplay),The Shape of Water,Screenplay by Guillermo del Toro & Vanessa Taylor; Story by Guillermo del Toro,0
9972,2018,Writing (Original Screenplay),"Three Billboards outside Ebbing, Missouri",Written by Martin McDonagh,0
9973,2019,Actor in a Leading Role,Bohemian Rhapsody,Rami Malek,1
9974,2019,Actor in a Leading Role,A Star Is Born,Bradley Cooper,0
9975,2019,Actor in a Leading Role,At Eternity's Gate,Willem Dafoe,0
9976,2019,Actor in a Leading Role,Green Book,Viggo Mortensen,0
9977,2019,Actor in a Leading Role,Vice,Christian Bale,0
9978,2019,Actor in a Supporting Role,Green Book,Mahershala Ali,1
9979,2019,Actor in a Supporting Role,A Star Is Born,Sam Elliott,0
9980,2019,Actor in a Supporting Role,BlacKkKlansman,Adam Driver,0
9981,2019,Actor in a Supporting Role,Can You Ever Forgive Me?,Richard E. Grant,0
9982,2019,Actor in a Supporting Role,Vice,Sam Rockwell,0
9983,2019,Actress in a Leading Role,The Favourite,Olivia Colman,1
9984,2019,Actress in a Leading Role,A Star Is Born,Lady Gaga,0
9985,2019,Actress in a Leading Role,Can You Ever Forgive Me?,Melissa McCarthy,0
9986,2019,Actress in a Leading Role,Roma,Yalitza Aparicio,0
9987,2019,Actress in a Leading Role,The Wife,Glenn Close,0
9988,2019,Actress in a Supporting Role,If Beale Street Could Talk,Regina King,1
9989,2019,Actress in a Supporting Role,Roma,Marina de Tavira,0
9990,2019,Actress in a Supporting Role,The Favourite,Emma Stone,0
9991,2019,Actress in a Supporting Role,The Favourite,Rachel Weisz,0
9992,2019,Actress in a Supporting Role,Vice,Amy Adams,0
9993,2019,Animated Feature Film,Spider-Man: Into the Spider-Verse,"Bob Persichetti, Peter Ramsey, Rodney Rothman, Phil Lord and Christopher Miller",1
9994,2019,Animated Feature Film,Incredibles 2,"Brad Bird, John Walker and Nicole Paradis Grindle",0
9995,2019,Animated Feature Film,Isle of Dogs,"Wes Anderson, Scott Rudin, Steven Rales and Jeremy Dawson",0
9996,2019,Animated Feature Film,Mirai,Mamoru Hosoda and Yuichiro Saito,0
9997,2019,Animated Feature Film,Ralph Breaks the Internet,"Rich Moore, Phil Johnston and Clark Spencer",0
9998,2019,Animated Short Film,Bao,Domee Shi and Becky Neiman-Cobb,1
9999,2019,Animated Short Film,Animal Behaviour,Alison Snowden and David Fine,0
10000,2019,Animated Short Film,Late Afternoon,Louise Bagnall and Nuria González Blanco,0
10001,2019,Animated Short Film,One Small Step,Andrew Chesworth and Bobby Pontillas,0
10002,2019,Animated Short Film,Weekends,Trevor Jimenez,0
10003,2019,Art Direction,Black Panther,Production Design: Hannah Beachler; Set Decoration: Jay Hart,1
10004,2019,Art Direction,First Man,Production Design: Nathan Crowley; Set Decoration: Kathy Lucas,0
10005,2019,Art Direction,Mary Poppins Returns,Production Design: John Myhre; Set Decoration: Gordon Sim,0
10006,2019,Art Direction,Roma,Production Design: Eugenio Caballero; Set Decoration: BaÌrbara EnriÌquez,0
10007,2019,Art Direction,The Favourite,Production Design: Fiona Crombie; Set Decoration: Alice Felton,0
10008,2019,Best Picture,Green Book,"Jim Burke, Charles B. Wessler, Brian Currie, Peter Farrelly and Nick Vallelonga, Producers",1
10009,2019,Best Picture,A Star Is Born,"Bill Gerber, Bradley Cooper and Lynette Howell Taylor, Producers",0
10010,2019,Best Picture,Black Panther,"Kevin Feige, Producer",0
10011,2019,Best Picture,BlacKkKlansman,"Sean McKittrick, Jason Blum, Raymond Mansfield, Jordan Peele and Spike Lee, Producers",0
10012,2019,Best Picture,Bohemian Rhapsody,"Graham King, Producer",0
10013,2019,Best Picture,Roma,"Gabriela Rodríguez and Alfonso Cuarón, Producers",0
10014,2019,Best Picture,The Favourite,"Ceci Dempsey, Ed Guiney, Lee Magiday and Yorgos Lanthimos, Producers",0
10015,2019,Best Picture,Vice,"Dede Gardner, Jeremy Kleiner, Adam McKay and Kevin Messick, Producers",0
10016,2019,Cinematography,Roma,Alfonso Cuarón,1
10017,2019,Cinematography,A Star Is Born,Matthew Libatique,0
10018,2019,Cinematography,Cold War,Åukasz ZÌ‡al,0
10019,2019,Cinematography,Never Look Away,Caleb Deschanel,0
10020,2019,Cinematography,The Favourite,Robbie Ryan,0
10021,2019,Costume Design,Black Panther,Ruth Carter,1
10022,2019,Costume Design,Mary Poppins Returns,Sandy Powell,0
10023,2019,Costume Design,Mary Queen of Scots,Alexandra Byrne,0
10024,2019,Costume Design,The Ballad of Buster Scruggs,Mary Zophres,0
10025,2019,Costume Design,The Favourite,Sandy Powell,0
10026,2019,Directing,Roma,Alfonso Cuarón,1
10027,2019,Directing,BlacKkKlansman,Spike Lee,0
10028,2019,Directing,Cold War,PaweÅ‚ Pawlikowski,0
10029,2019,Directing,The Favourite,Yorgos Lanthimos,0
10030,2019,Directing,Vice,Adam McKay,0
10031,2019,Documentary Feature Film,Free Solo,"Elizabeth Chai Vasarhelyi, Jimmy Chin, Evan Hayes and Shannon Dill",1
10032,2019,Documentary Feature Film,"Hale County This Morning, This Evening","RaMell Ross, Joslyn Barnes and Su Kim",0
10033,2019,Documentary Feature Film,Minding the Gap,Bing Liu and Diane Quon,0
10034,2019,Documentary Feature Film,Of Fathers and Sons,"Talal Derki, Ansgar Frerich, Eva Kemme and Tobias N. Siebert",0
10035,2019,Documentary Feature Film,RBG,Betsy West and Julie Cohen,0
10036,2019,Documentary Short Film,Period. End of Sentence.,Rayka Zehtabchi and Melissa Berton,1
10037,2019,Documentary Short Film,A Night at The Garden,Marshall Curry,0
10038,2019,Documentary Short Film,Black Sheep,Ed Perkins and Jonathan Chinn,0
10039,2019,Documentary Short Film,End Game,Rob Epstein and Jeffrey Friedman,0
10040,2019,Documentary Short Film,Lifeboat,Skye Fitzgerald and Bryn Mooser,0
10041,2019,Film Editing,Bohemian Rhapsody,John Ottman,1
10042,2019,Film Editing,BlacKkKlansman,Barry Alexander Brown,0
10043,2019,Film Editing,Green Book,Patrick J. Don Vito,0
10044,2019,Film Editing,The Favourite,Yorgos Mavropsaridis,0
10045,2019,Film Editing,Vice,Hank Corwin,0
10046,2019,International Feature Film,Roma,Mexico,1
10047,2019,International Feature Film,Capernaum,Lebanon,0
10048,2019,International Feature Film,Cold War,Poland,0
10049,2019,International Feature Film,Never Look Away,Germany,0
10050,2019,International Feature Film,Shoplifters,Japan,0
10051,2019,Live Action Short Film,Skin,Guy Nattiv and Jaime Ray Newman,1
10052,2019,Live Action Short Film,Detainment,Vincent Lambe and Darren Mahon,0
10053,2019,Live Action Short Film,Fauve,Jeremy Comte and Maria Gracia Turgeon,0
10054,2019,Live Action Short Film,Marguerite,Marianne Farley and Marie-Hélène Panisset,0
10055,2019,Live Action Short Film,Mother,Rodrigo Sorogoyen and María del Puy Alvarado,0
10056,2019,Makeup and Hairstyling,Vice,"Greg Cannom, Kate Biscoe and Patricia Dehaney",1
10057,2019,Makeup and Hairstyling,Border,Göran Lundström and Pamela Goldammer,0
10058,2019,Makeup and Hairstyling,Mary Queen of Scots,"Jenny Shircore, Marc Pilcher and Jessica Brooks",0
10059,2019,Music (Original Score),Black Panther,Ludwig Goransson,1
10060,2019,Music (Original Score),BlacKkKlansman,Terence Blanchard,0
10061,2019,Music (Original Score),If Beale Street Could Talk,Nicholas Britell,0
10062,2019,Music (Original Score),Isle of Dogs,Alexandre Desplat,0
10063,2019,Music (Original Score),Mary Poppins Returns,Marc Shaiman,0
10064,2019,Music (Original Song),A Star Is Born,"Shallow; Music and Lyric by Lady Gaga, Mark Ronson, Anthony Rossomando and Andrew Wyatt",1
10065,2019,Music (Original Song),Black Panther,"All the Stars; Music by Kendrick Lamar, Mark Sounwave Spears and Anthony Top Dawg Tiffith; Lyric by Kendrick Lamar, SZA and Anthony Top Dawg Tiffith",0
10066,2019,Music (Original Song),I'll Fight,from RBG; Music and Lyric by Diane Warren,0
10067,2019,Music (Original Song),Mary Poppins Returns,The Place Where Lost Things Go; Music by Marc Shaiman; Lyric by Scott Wittman and Marc Shaiman,0
10068,2019,Music (Original Song),The Ballad of Buster Scruggs,When A Cowboy Trades His Spurs For Wings; Music and Lyric by Gillian Welch and David Rawlings,0
10069,2019,Sound,Bohemian Rhapsody,John Warhurst and Nina Hartstone,1
10070,2019,Sound,Bohemian Rhapsody,"Paul Massey, Tim Cavagin and John Casali",1
10071,2019,Sound,A Quiet Place,Ethan Van der Ryn and Erik Aadahl,0
10072,2019,Sound,A Star Is Born,"Tom Ozanich, Dean Zupancic, Jason Ruder and Steve Morrow",0
10073,2019,Sound,Black Panther,Benjamin A. Burtt and Steve Boeddeker,0
10074,2019,Sound,Black Panther,"Steve Boeddeker, Brandon Proctor and Peter Devlin",0
10075,2019,Sound,First Man,Ai-Ling Lee and Mildred Iatrou Morgan,0
10076,2019,Sound,First Man,"Jon Taylor, Frank A. Montaño, Ai-Ling Lee and Mary H. Ellis",0
10077,2019,Sound,Roma,Sergio Díaz and Skip Lievsay,0
10078,2019,Sound,Roma,"Skip Lievsay, Craig Henighan and José Antonio García",0
10079,2019,Visual Effects,First Man,"Paul Lambert, Ian Hunter, Tristan Myles and J.D. Schwalm",1
10080,2019,Visual Effects,Avengers: Infinity War,"Dan DeLeeuw, Kelly Port, Russell Earl and Dan Sudick",0
10081,2019,Visual Effects,Christopher Robin,"Christopher Lawrence, Michael Eames, Theo Jones and Chris Corbould",0
10082,2019,Visual Effects,Ready Player One,"Roger Guyett, Grady Cofer, Matthew E. Butler and David Shirk",0
10083,2019,Visual Effects,Solo: A Star Wars Story,"Rob Bredow, Patrick Tubach, Neal Scanlan and Dominic Tuohy",0
10084,2019,Writing (Adapted Screenplay),BlacKkKlansman,Written by Charlie Wachtel & David Rabinowitz and Kevin Willmott & Spike Lee,1
10085,2019,Writing (Adapted Screenplay),A Star Is Born,Screenplay by Eric Roth and Bradley Cooper & Will Fetters,0
10086,2019,Writing (Adapted Screenplay),Can You Ever Forgive Me?,Screenplay by Nicole Holofcener and Jeff Whitty,0
10087,2019,Writing (Adapted Screenplay),If Beale Street Could Talk,Written for the screen by Barry Jenkins,0
10088,2019,Writing (Adapted Screenplay),The Ballad of Buster Scruggs,Written by Joel Coen & Ethan Coen,0
10089,2019,Writing (Original Screenplay),Green Book,"Written by Nick Vallelonga, Brian Currie, Peter Farrelly",1
10090,2019,Writing (Original Screenplay),First Reformed,Written by Paul Schrader,0
10091,2019,Writing (Original Screenplay),Roma,Written by Alfonso Cuarón,0
10092,2019,Writing (Original Screenplay),The Favourite,Written by Deborah Davis and Tony McNamara,0
10093,2019,Writing (Original Screenplay),Vice,Written by Adam McKay,0
